hobo_event_n,dt,site,yield_mm
2,2018-09-04T12:00:00Z,SFA,0.06895841445729863
2,2018-09-04T12:00:00Z,SFB,0.04198638836873618
2,2018-09-04T12:00:00Z,SFC,0.05293339030004927
2,2018-09-04T12:00:00Z,SFD,0.03739807752891154
2,2018-09-04T12:00:00Z,TFB,28.175187345107087
2,2018-09-04T12:00:00Z,TFD,22.601717516557024
2,2018-09-04T12:05:00Z,SFA,0.06883108169181865
2,2018-09-04T12:05:00Z,SFB,0.04200374822944149
2,2018-09-04T12:05:00Z,SFC,0.05282072044489911
2,2018-09-04T12:05:00Z,SFD,0.03741922026121848
2,2018-09-04T12:05:00Z,TFB,28.192259440824483
2,2018-09-04T12:05:00Z,TFD,22.58114094062961
2,2018-09-04T12:10:00Z,SFA,0.06866879354383237
2,2018-09-04T12:10:00Z,SFB,0.04200272727090122
2,2018-09-04T12:10:00Z,SFC,0.05266917324959156
2,2018-09-04T12:10:00Z,SFD,0.037394701393478245
2,2018-09-04T12:10:00Z,TFB,28.185959033430894
2,2018-09-04T12:10:00Z,TFD,22.550852705210747
2,2018-09-04T12:15:00Z,SFA,0.0684842387752912
2,2018-09-04T12:15:00Z,SFB,0.041996259599070565
2,2018-09-04T12:15:00Z,SFC,0.05248761602060838
2,2018-09-04T12:15:00Z,SFD,0.037342016079073614
2,2018-09-04T12:15:00Z,TFB,28.17085738721586
2,2018-09-04T12:15:00Z,TFD,22.51040060372518
2,2018-09-04T12:20:00Z,SFA,0.06836767556851318
2,2018-09-04T12:20:00Z,SFB,0.041988481691369164
2,2018-09-04T12:20:00Z,SFC,0.05236084464571717
2,2018-09-04T12:20:00Z,SFD,0.03731327976387951
2,2018-09-04T12:20:00Z,TFB,28.159717432623133
2,2018-09-04T12:20:00Z,TFD,22.479397757603614
2,2018-09-04T12:25:00Z,SFA,0.0682979905682061
2,2018-09-04T12:25:00Z,SFB,0.04196058703086691
2,2018-09-04T12:25:00Z,SFC,0.05227817026806721
2,2018-09-04T12:25:00Z,SFD,0.03730576007053377
2,2018-09-04T12:25:00Z,TFB,28.146666634277157
2,2018-09-04T12:25:00Z,TFD,22.454506720064643
2,2018-09-04T12:30:00Z,SFA,0.06821516848352187
2,2018-09-04T12:30:00Z,SFB,0.04190764577929693
2,2018-09-04T12:30:00Z,SFC,0.05218819014373594
2,2018-09-04T12:30:00Z,SFD,0.03728981477795347
2,2018-09-04T12:30:00Z,TFB,28.12314368681061
2,2018-09-04T12:30:00Z,TFD,22.42338607362646
2,2018-09-04T12:35:00Z,SFA,0.06815111459344493
2,2018-09-04T12:35:00Z,SFB,0.041854609432073836
2,2018-09-04T12:35:00Z,SFC,0.05211462932988328
2,2018-09-04T12:35:00Z,SFD,0.0372771945664325
2,2018-09-04T12:35:00Z,TFB,28.097878365679644
2,2018-09-04T12:35:00Z,TFD,22.392142983669217
2,2018-09-04T12:40:00Z,SFA,0.06813773417695966
2,2018-09-04T12:40:00Z,SFB,0.04182642948461217
2,2018-09-04T12:40:00Z,SFC,0.05208121288366912
2,2018-09-04T12:40:00Z,SFD,0.03727965011626469
2,2018-09-04T12:40:00Z,TFB,28.079600446340397
2,2018-09-04T12:40:00Z,TFD,22.36688461557305
2,2018-09-04T12:45:00Z,SFA,0.06820693251305045
2,2018-09-04T12:45:00Z,SFB,0.041848057432326495
2,2018-09-04T12:45:00Z,SFC,0.05211166586225339
2,2018-09-04T12:45:00Z,SFD,0.03730893210774392
2,2018-09-04T12:45:00Z,TFB,28.07703970424899
2,2018-09-04T12:45:00Z,TFD,22.353718134718093
2,2018-09-04T12:50:00Z,SFA,0.06848381725978785
2,2018-09-04T12:50:00Z,SFB,0.041967124958163675
2,2018-09-04T12:50:00Z,SFC,0.05230680158619892
2,2018-09-04T12:50:00Z,SFD,0.03740980904525748
2,2018-09-04T12:50:00Z,TFB,28.099506333963426
2,2018-09-04T12:50:00Z,TFD,22.359402484797094
2,2018-09-04T12:55:00Z,SFA,0.06890615763083095
2,2018-09-04T12:55:00Z,SFB,0.04214518208146394
2,2018-09-04T12:55:00Z,SFC,0.052617679478676474
2,2018-09-04T12:55:00Z,SFD,0.03755931312590307
2,2018-09-04T12:55:00Z,TFB,28.136261494417333
2,2018-09-04T12:55:00Z,TFD,22.376910469679377
2,2018-09-04T13:00:00Z,SFA,0.06922485123854695
2,2018-09-04T13:00:00Z,SFB,0.04227805780223198
2,2018-09-04T13:00:00Z,SFC,0.0528433937507578
2,2018-09-04T13:00:00Z,SFD,0.03766759056904017
2,2018-09-04T13:00:00Z,TFB,28.165961407630334
2,2018-09-04T13:00:00Z,TFD,22.391670045009995
2,2018-09-04T13:05:00Z,SFA,0.06952649402039847
2,2018-09-04T13:05:00Z,SFB,0.04237957704868326
2,2018-09-04T13:05:00Z,SFC,0.05304284603406272
2,2018-09-04T13:05:00Z,SFD,0.037735552621849376
2,2018-09-04T13:05:00Z,TFB,28.198383027595938
2,2018-09-04T13:05:00Z,TFD,22.42900363000549
2,2018-09-04T13:10:00Z,SFA,0.06991782896947396
2,2018-09-04T13:10:00Z,SFB,0.042498959616525916
2,2018-09-04T13:10:00Z,SFC,0.05330148524640869
2,2018-09-04T13:10:00Z,SFD,0.037807404003147624
2,2018-09-04T13:10:00Z,TFB,28.24228199171428
2,2018-09-04T13:10:00Z,TFD,22.489842024989635
2,2018-09-04T13:15:00Z,SFA,0.07017997428157943
2,2018-09-04T13:15:00Z,SFB,0.04258512680700374
2,2018-09-04T13:15:00Z,SFC,0.053458226528163885
2,2018-09-04T13:15:00Z,SFD,0.03785823113974886
2,2018-09-04T13:15:00Z,TFB,28.274782547114917
2,2018-09-04T13:15:00Z,TFD,22.52302575726832
2,2018-09-04T13:20:00Z,SFA,0.07025294146898237
2,2018-09-04T13:20:00Z,SFB,0.042649601765042205
2,2018-09-04T13:20:00Z,SFC,0.053477118853060834
2,2018-09-04T13:20:00Z,SFD,0.037881966187540715
2,2018-09-04T13:20:00Z,TFB,28.295180466784178
2,2018-09-04T13:20:00Z,TFD,22.518949552085246
2,2018-09-04T13:25:00Z,SFA,0.07023875240737414
2,2018-09-04T13:25:00Z,SFB,0.042722457546829296
2,2018-09-04T13:25:00Z,SFC,0.05343586147206737
2,2018-09-04T13:25:00Z,SFD,0.03788922136838964
2,2018-09-04T13:25:00Z,TFB,28.31520887232098
2,2018-09-04T13:25:00Z,TFD,22.50314103255174
2,2018-09-04T13:30:00Z,SFA,0.07016154083769668
2,2018-09-04T13:30:00Z,SFB,0.042780440320502516
2,2018-09-04T13:30:00Z,SFC,0.05334384494140471
2,2018-09-04T13:30:00Z,SFD,0.03788010320807785
2,2018-09-04T13:30:00Z,TFB,28.330648033773773
2,2018-09-04T13:30:00Z,TFD,22.477140072775178
2,2018-09-04T13:35:00Z,SFA,0.07004544050089188
2,2018-09-04T13:35:00Z,SFB,0.042800296254199344
2,2018-09-04T13:35:00Z,SFC,0.053210459817294026
2,2018-09-04T13:35:00Z,SFD,0.037854718232387556
2,2018-09-04T13:35:00Z,TFB,28.33727822119102
2,2018-09-04T13:35:00Z,TFD,22.442486546862938
2,2018-09-04T13:40:00Z,SFA,0.06991458513790164
2,2018-09-04T13:40:00Z,SFB,0.042758771516057295
2,2018-09-04T13:40:00Z,SFC,0.05304509665595655
2,2018-09-04T13:40:00Z,SFD,0.03781317296710098
2,2018-09-04T13:40:00Z,TFB,28.33087970462116
2,2018-09-04T13:40:00Z,TFD,22.40072032892239
2,2018-09-04T13:45:00Z,SFA,0.06967945184114521
2,2018-09-04T13:45:00Z,SFB,0.04257321493436852
2,2018-09-04T13:45:00Z,SFC,0.05273217769876296
2,2018-09-04T13:45:00Z,SFD,0.03771491576024644
2,2018-09-04T13:45:00Z,TFB,28.296167672092146
2,2018-09-04T13:45:00Z,TFD,22.325505162459226
2,2018-09-04T13:50:00Z,SFA,0.06934727253031617
2,2018-09-04T13:50:00Z,SFB,0.04228756962425043
2,2018-09-04T13:50:00Z,SFC,0.052299821640894126
2,2018-09-04T13:50:00Z,SFD,0.03757345407337778
2,2018-09-04T13:50:00Z,TFB,28.242061851227966
2,2018-09-04T13:50:00Z,TFD,22.22422190103076
2,2018-09-04T13:55:00Z,SFA,0.06908731318726795
2,2018-09-04T13:55:00Z,SFB,0.04206847318407839
2,2018-09-04T13:55:00Z,SFC,0.051972963719286544
2,2018-09-04T13:55:00Z,SFD,0.03746998310256555
2,2018-09-04T13:55:00Z,TFB,28.200649321471147
2,2018-09-04T13:55:00Z,TFD,22.148986083821796
2,2018-09-04T14:00:00Z,SFA,0.06887679065083603
2,2018-09-04T14:00:00Z,SFB,0.04190066673128924
2,2018-09-04T14:00:00Z,SFC,0.05175003363124186
2,2018-09-04T14:00:00Z,SFD,0.03739477274715312
2,2018-09-04T14:00:00Z,TFB,28.17210402392675
2,2018-09-04T14:00:00Z,TFD,22.103523515226826
2,2018-09-04T14:05:00Z,SFA,0.06864003423559951
2,2018-09-04T14:05:00Z,SFB,0.04170815176432389
2,2018-09-04T14:05:00Z,SFC,0.05151737205035169
2,2018-09-04T14:05:00Z,SFD,0.03731033431598715
2,2018-09-04T14:05:00Z,TFB,28.14050378609354
2,2018-09-04T14:05:00Z,TFD,22.059152878406472
2,2018-09-04T14:10:00Z,SFA,0.06846697863702722
2,2018-09-04T14:10:00Z,SFB,0.04156645645306386
2,2018-09-04T14:10:00Z,SFC,0.05133178067798758
2,2018-09-04T14:10:00Z,SFD,0.037256225119393145
2,2018-09-04T14:10:00Z,TFB,28.11379151700461
2,2018-09-04T14:10:00Z,TFD,22.019379030694793
2,2018-09-04T14:15:00Z,SFA,0.06837246299577308
2,2018-09-04T14:15:00Z,SFB,0.04148981342399164
2,2018-09-04T14:15:00Z,SFC,0.051208233460746065
2,2018-09-04T14:15:00Z,SFD,0.03723825730767637
2,2018-09-04T14:15:00Z,TFB,28.090580438345718
2,2018-09-04T14:15:00Z,TFD,21.996841379351686
2,2018-09-04T14:20:00Z,SFA,0.06830925648395361
2,2018-09-04T14:20:00Z,SFB,0.04143781889680108
2,2018-09-04T14:20:00Z,SFC,0.051120935408959955
2,2018-09-04T14:20:00Z,SFD,0.03723509391367863
2,2018-09-04T14:20:00Z,TFB,28.065719700697915
2,2018-09-04T14:20:00Z,TFD,21.992678019180225
2,2018-09-04T14:25:00Z,SFA,0.0682741888442314
2,2018-09-04T14:25:00Z,SFB,0.041404046431190784
2,2018-09-04T14:25:00Z,SFC,0.0510655348196052
2,2018-09-04T14:25:00Z,SFD,0.03724556857153038
2,2018-09-04T14:25:00Z,TFB,28.04150610643727
2,2018-09-04T14:25:00Z,TFD,21.99314183882927
2,2018-09-04T14:30:00Z,SFA,0.06826408981926904
2,2018-09-04T14:30:00Z,SFB,0.04138206958685934
2,2018-09-04T14:30:00Z,SFC,0.051037679989657754
2,2018-09-04T14:30:00Z,SFD,0.03726851491536204
2,2018-09-04T14:30:00Z,TFB,28.02023645793985
2,2018-09-04T14:30:00Z,TFD,21.984485726947643
2,2018-09-04T14:35:00Z,SFA,0.06827578915172916
2,2018-09-04T14:35:00Z,SFB,0.04136546192350535
2,2018-09-04T14:35:00Z,SFC,0.051033019216093586
2,2018-09-04T14:35:00Z,SFD,0.03730276657930404
2,2018-09-04T14:35:00Z,TFB,28.004207557581715
2,2018-09-04T14:35:00Z,TFD,21.952962572184184
2,2018-09-04T14:40:00Z,SFA,0.06832957954006898
2,2018-09-04T14:40:00Z,SFB,0.04137412255220824
2,2018-09-04T14:40:00Z,SFC,0.051056475718718866
2,2018-09-04T14:40:00Z,SFD,0.03736108988414686
2,2018-09-04T14:40:00Z,TFB,27.994678364378395
2,2018-09-04T14:40:00Z,TFD,21.89098160111799
2,2018-09-04T14:45:00Z,SFA,0.06843342072480711
2,2018-09-04T14:45:00Z,SFB,0.04141934311596812
2,2018-09-04T14:45:00Z,SFC,0.05111314769515242
2,2018-09-04T14:45:00Z,SFD,0.0374479349375587
2,2018-09-04T14:45:00Z,TFB,27.990655375148258
2,2018-09-04T14:45:00Z,TFD,21.808225747252976
2,2018-09-04T14:50:00Z,SFA,0.06856564301169839
2,2018-09-04T14:50:00Z,SFB,0.041481785972364654
2,2018-09-04T14:50:00Z,SFC,0.0511989459090892
2,2018-09-04T14:50:00Z,SFD,0.03754966105398661
2,2018-09-04T14:50:00Z,TFB,27.99105669897166
2,2018-09-04T14:50:00Z,TFD,21.716858459625207
2,2018-09-04T14:55:00Z,SFA,0.06870457670649763
2,2018-09-04T14:55:00Z,SFB,0.04154211347897746
2,2018-09-04T14:55:00Z,SFC,0.051309781124224144
2,2018-09-04T14:55:00Z,SFD,0.03765262754787766
2,2018-09-04T14:55:00Z,TFB,27.994800444928956
2,2018-09-04T14:55:00Z,TFD,21.629043187270756
2,2018-09-04T15:00:00Z,SFA,0.06882855211495963
2,2018-09-04T15:00:00Z,SFB,0.041580987993386186
2,2018-09-04T15:00:00Z,SFC,0.0514415641042522
2,2018-09-04T15:00:00Z,SFD,0.037743193733678904
2,2018-09-04T15:00:00Z,TFB,28.00080472210049
2,2018-09-04T15:00:00Z,TFD,21.556943379225682
2,2018-09-04T15:05:00Z,SFA,0.06894808106721055
2,2018-09-04T15:05:00Z,SFB,0.04159427294414955
2,2018-09-04T15:05:00Z,SFC,0.051623351095189236
2,2018-09-04T15:05:00Z,SFD,0.037825436092514715
2,2018-09-04T15:05:00Z,TFB,28.012216122920595
2,2018-09-04T15:05:00Z,TFD,21.487784493985753
2,2018-09-04T15:10:00Z,SFA,0.06908298870993651
2,2018-09-04T15:10:00Z,SFB,0.041596022639089625
2,2018-09-04T15:10:00Z,SFC,0.05186578159514003
2,2018-09-04T15:10:00Z,SFD,0.03791163272430636
2,2018-09-04T15:10:00Z,TFB,28.030412378165945
2,2018-09-04T15:10:00Z,TFD,21.40934377744482
2,2018-09-04T15:15:00Z,SFA,0.06922557532373234
2,2018-09-04T15:15:00Z,SFB,0.04159418575468109
2,2018-09-04T15:15:00Z,SFC,0.052137141245932966
2,2018-09-04T15:15:00Z,SFD,0.03800044537169626
2,2018-09-04T15:15:00Z,TFB,28.05165830443043
2,2018-09-04T15:15:00Z,TFD,21.33461235973611
2,2018-09-04T15:20:00Z,SFA,0.06936814118919285
2,2018-09-04T15:20:00Z,SFB,0.041596710967398635
2,2018-09-04T15:20:00Z,SFC,0.05240571568939641
2,2018-09-04T15:20:00Z,SFD,0.03809053577732685
2,2018-09-04T15:20:00Z,TFB,28.072218718307944
2,2018-09-04T15:20:00Z,TFD,21.27658137099284
2,2018-09-04T15:25:00Z,SFA,0.06950298658691284
2,2018-09-04T15:25:00Z,SFB,0.04161154695371695
2,2018-09-04T15:25:00Z,SFC,0.052639790567358694
2,2018-09-04T15:25:00Z,SFD,0.03818056568384055
2,2018-09-04T15:25:00Z,TFB,28.08835843639237
2,2018-09-04T15:25:00Z,TFD,21.248241941348226
2,2018-09-04T15:30:00Z,SFA,0.06970277433684877
2,2018-09-04T15:30:00Z,SFB,0.04168117394363166
2,2018-09-04T15:30:00Z,SFC,0.052969083993997614
2,2018-09-04T15:30:00Z,SFD,0.03833019530497465
2,2018-09-04T15:30:00Z,TFB,28.118350747289604
2,2018-09-04T15:30:00Z,TFD,21.27531851051788
2,2018-09-04T15:35:00Z,SFA,0.06994992361384866
2,2018-09-04T15:35:00Z,SFB,0.041784640115796315
2,2018-09-04T15:35:00Z,SFC,0.05338073156988728
2,2018-09-04T15:35:00Z,SFD,0.03852121838955743
2,2018-09-04T15:35:00Z,TFB,28.16039203197618
2,2018-09-04T15:35:00Z,TFD,21.33938729264173
2,2018-09-04T15:40:00Z,SFA,0.07010136923084478
2,2018-09-04T15:40:00Z,SFB,0.041834746069672524
2,2018-09-04T15:40:00Z,SFC,0.05362914516645065
2,2018-09-04T15:40:00Z,SFD,0.03863549698286794
2,2018-09-04T15:40:00Z,TFB,28.180631745601936
2,2018-09-04T15:40:00Z,TFD,21.38721707948949
2,2018-09-04T15:45:00Z,SFA,0.07017005609782265
2,2018-09-04T15:45:00Z,SFB,0.04184651121240424
2,2018-09-04T15:45:00Z,SFC,0.05369054465679193
2,2018-09-04T15:45:00Z,SFD,0.03868126272362106
2,2018-09-04T15:45:00Z,TFB,28.170849105584487
2,2018-09-04T15:45:00Z,TFD,21.435719302879452
2,2018-09-04T15:50:00Z,SFA,0.07023012080012131
2,2018-09-04T15:50:00Z,SFB,0.04186346219980028
2,2018-09-04T15:50:00Z,SFC,0.05369833300269054
2,2018-09-04T15:50:00Z,SFD,0.03871852777322047
2,2018-09-04T15:50:00Z,TFB,28.1507065211757
2,2018-09-04T15:50:00Z,TFD,21.506469935552133
2,2018-09-04T15:55:00Z,SFA,0.07023028566370332
2,2018-09-04T15:55:00Z,SFB,0.04184116050431949
2,2018-09-04T15:55:00Z,SFC,0.053642696708582294
2,2018-09-04T15:55:00Z,SFD,0.03870682496097831
2,2018-09-04T15:55:00Z,TFB,28.128178235276827
2,2018-09-04T15:55:00Z,TFD,21.553234580660558
2,2018-09-04T16:00:00Z,SFA,0.07047517045938696
2,2018-09-04T16:00:00Z,SFB,0.04199976801985799
2,2018-09-04T16:00:00Z,SFC,0.053747728787850724
2,2018-09-04T16:00:00Z,SFD,0.03884461309129876
2,2018-09-04T16:00:00Z,TFB,28.248548954821416
2,2018-09-04T16:00:00Z,TFD,21.702685394406586
2,2018-09-04T16:05:00Z,SFA,0.07107892321651806
2,2018-09-04T16:05:00Z,SFB,0.04242373683854978
2,2018-09-04T16:05:00Z,SFC,0.05408347350612113
2,2018-09-04T16:05:00Z,SFD,0.039210002610858004
2,2018-09-04T16:05:00Z,TFB,28.546072187185754
2,2018-09-04T16:05:00Z,TFD,22.013241021661873
2,2018-09-04T16:10:00Z,SFA,0.07170455864885061
2,2018-09-04T16:10:00Z,SFB,0.04286506373021061
2,2018-09-04T16:10:00Z,SFC,0.054409044246191994
2,2018-09-04T16:10:00Z,SFD,0.039582003812376275
2,2018-09-04T16:10:00Z,TFB,28.86217537593521
2,2018-09-04T16:10:00Z,TFD,22.336286798584176
2,2018-09-04T16:15:00Z,SFA,0.07201509147013857
2,2018-09-04T16:15:00Z,SFB,0.04307574546465619
2,2018-09-04T16:15:00Z,SFC,0.05448355439086172
2,2018-09-04T16:15:00Z,SFD,0.03973962698857377
2,2018-09-04T16:15:00Z,TFB,29.038285964635158
2,2018-09-04T16:15:00Z,TFD,22.52320806133125
2,2018-09-04T16:20:00Z,SFA,0.07167353639413584
2,2018-09-04T16:20:00Z,SFB,0.04280777881170226
2,2018-09-04T16:20:00Z,SFC,0.05406611732292875
2,2018-09-04T16:20:00Z,SFD,0.03946188243217071
2,2018-09-04T16:20:00Z,TFB,28.91583139685098
2,2018-09-04T16:20:00Z,TFD,22.425390146060852
2,2018-09-04T16:25:00Z,SFA,0.07152490854053592
2,2018-09-04T16:25:00Z,SFB,0.04264791905823663
2,2018-09-04T16:25:00Z,SFC,0.053859444336737304
2,2018-09-04T16:25:00Z,SFD,0.03928392033508158
2,2018-09-04T16:25:00Z,TFB,28.842570880478597
2,2018-09-04T16:25:00Z,TFD,22.304310914881704
2,2018-09-04T16:30:00Z,SFA,0.07159499699075911
2,2018-09-04T16:30:00Z,SFB,0.04263072698650709
2,2018-09-04T16:30:00Z,SFC,0.053846199713403486
2,2018-09-04T16:30:00Z,SFD,0.03922882079531455
2,2018-09-04T16:30:00Z,TFB,28.850964590955968
2,2018-09-04T16:30:00Z,TFD,22.212587543583762
2,2018-09-04T16:35:00Z,SFA,0.07031797740114971
2,2018-09-04T16:35:00Z,SFB,0.041679907609369356
2,2018-09-04T16:35:00Z,SFC,0.05270542631588361
2,2018-09-04T16:35:00Z,SFD,0.038307488964730414
2,2018-09-04T16:35:00Z,TFB,28.309491423161546
2,2018-09-04T16:35:00Z,TFD,21.688314338846666
2,2018-09-04T16:40:00Z,SFA,0.06703362175926385
2,2018-09-04T16:40:00Z,SFB,0.03934934436665467
2,2018-09-04T16:40:00Z,SFC,0.04992182818142665
2,2018-09-04T16:40:00Z,SFD,0.03610638092128843
2,2018-09-04T16:40:00Z,TFB,26.912185585836546
2,2018-09-04T16:40:00Z,TFD,20.436149607346934
2,2018-09-04T16:45:00Z,SFA,0.06277373530241662
2,2018-09-04T16:45:00Z,SFB,0.03634522617785331
2,2018-09-04T16:45:00Z,SFC,0.04635668974139741
2,2018-09-04T16:45:00Z,SFD,0.033276956151591944
2,2018-09-04T16:45:00Z,TFB,25.08535343322278
2,2018-09-04T16:45:00Z,TFD,18.788633005791628
2,2018-09-04T16:50:00Z,SFA,0.058510543561590855
2,2018-09-04T16:50:00Z,SFB,0.033319716275309524
2,2018-09-04T16:50:00Z,SFC,0.042753924449926
2,2018-09-04T16:50:00Z,SFD,0.030427624920467924
2,2018-09-04T16:50:00Z,TFB,23.29588207844955
2,2018-09-04T16:50:00Z,TFD,17.22568086590617
2,2018-09-04T16:55:00Z,SFA,0.05351383947496223
2,2018-09-04T16:55:00Z,SFB,0.029747133289826446
2,2018-09-04T16:55:00Z,SFC,0.03849504286780423
2,2018-09-04T16:55:00Z,SFD,0.02706534585529939
2,2018-09-04T16:55:00Z,TFB,21.230233917163222
2,2018-09-04T16:55:00Z,TFD,15.486656261737807
2,2018-09-04T17:00:00Z,SFA,0.047054984267608416
2,2018-09-04T17:00:00Z,SFB,0.025128793337576883
2,2018-09-04T17:00:00Z,SFC,0.033007719058625706
2,2018-09-04T17:00:00Z,SFD,0.02272543900927268
2,2018-09-04T17:00:00Z,TFB,18.547196892695837
2,2018-09-04T17:00:00Z,TFD,13.236852932350098
3,2018-09-11T06:00:00Z,SFA,0.04010855590086538
3,2018-09-11T06:00:00Z,SFB,0.02015735587895963
3,2018-09-11T06:00:00Z,SFC,0.02710511173072321
3,2018-09-11T06:00:00Z,SFD,0.0180588567859198
3,2018-09-11T06:00:00Z,TFB,15.672146439705255
3,2018-09-11T06:00:00Z,TFD,10.845083206992976
3,2018-09-11T06:05:00Z,SFA,0.03364913233606906
3,2018-09-11T06:05:00Z,SFB,0.015525480374373459
3,2018-09-11T06:05:00Z,SFC,0.021600379592429508
3,2018-09-11T06:05:00Z,SFD,0.013716551588772738
3,2018-09-11T06:05:00Z,TFB,13.030457992849318
3,2018-09-11T06:05:00Z,TFD,8.680159414916366
3,2018-09-11T06:10:00Z,SFA,0.028651291534555395
3,2018-09-11T06:10:00Z,SFB,0.01192582628421715
3,2018-09-11T06:10:00Z,SFC,0.01730668135207739
3,2018-09-11T06:10:00Z,SFD,0.010349475821363493
3,2018-09-11T06:10:00Z,TFB,11.047506986785876
3,2018-09-11T06:10:00Z,TFD,7.1108938853701975
3,2018-09-11T06:15:00Z,SFA,0.024305501631163882
3,2018-09-11T06:15:00Z,SFB,0.00876742284413766
3,2018-09-11T06:15:00Z,SFC,0.013490987186252046
3,2018-09-11T06:15:00Z,SFD,0.007399969942054895
3,2018-09-11T06:15:00Z,TFB,9.388025965054018
3,2018-09-11T06:15:00Z,TFD,5.888420171072009
3,2018-09-11T06:20:00Z,SFA,0.019892784153281932
3,2018-09-11T06:20:00Z,SFB,0.005548028449289263
3,2018-09-11T06:20:00Z,SFC,0.00956902009524368
3,2018-09-11T06:20:00Z,SFD,0.00439472067635454
3,2018-09-11T06:20:00Z,TFB,7.737666242422666
3,2018-09-11T06:20:00Z,TFD,4.730498850739072
3,2018-09-11T06:25:00Z,SFA,0.01652354715106737
3,2018-09-11T06:25:00Z,SFB,0.003093396299331729
3,2018-09-11T06:25:00Z,SFC,0.006577068022942586
3,2018-09-11T06:25:00Z,SFD,0.002111199828511574
3,2018-09-11T06:25:00Z,TFB,6.553181410394439
3,2018-09-11T06:25:00Z,TFD,3.955882792620928
3,2018-09-11T06:30:00Z,SFA,0.015272338662330963
3,2018-09-11T06:30:00Z,SFB,0.002112170428743474
3,2018-09-11T06:30:00Z,SFC,0.0053849529647121835
3,2018-09-11T06:30:00Z,SFD,0.001240059223222125
3,2018-09-11T06:30:00Z,TFB,6.272875166169799
3,2018-09-11T06:30:00Z,TFD,3.951938082825307
3,2018-09-11T06:35:00Z,SFA,0.015399614726705368
3,2018-09-11T06:35:00Z,SFB,0.0020709324090626346
3,2018-09-11T06:35:00Z,SFC,0.0053287532293988145
3,2018-09-11T06:35:00Z,SFD,0.001272312565375729
3,2018-09-11T06:35:00Z,TFB,6.59200471698669
3,2018-09-11T06:35:00Z,TFD,4.488027089327934
3,2018-09-11T06:40:00Z,SFA,0.015294645397081247
3,2018-09-11T06:40:00Z,SFB,0.0019323417455385534
3,2018-09-11T06:40:00Z,SFC,0.005144141231117162
3,2018-09-11T06:40:00Z,SFD,0.0011859744795116476
3,2018-09-11T06:40:00Z,TFB,6.852753919403956
3,2018-09-11T06:40:00Z,TFD,4.955897103180332
3,2018-09-11T06:45:00Z,SFA,0.01502321028576855
3,2018-09-11T06:45:00Z,SFB,0.00179054124883104
3,2018-09-11T06:45:00Z,SFC,0.004915614113547513
3,2018-09-11T06:45:00Z,SFD,0.0010572763828498818
3,2018-09-11T06:45:00Z,TFB,7.116930164446448
3,2018-09-11T06:45:00Z,TFD,5.406508754516638
3,2018-09-11T06:50:00Z,SFA,0.015467254633463656
3,2018-09-11T06:50:00Z,SFB,0.002224892449001012
3,2018-09-11T06:50:00Z,SFC,0.005342675145449183
3,2018-09-11T06:50:00Z,SFD,0.0014556614410683752
3,2018-09-11T06:50:00Z,TFB,7.751533588992766
3,2018-09-11T06:50:00Z,TFD,6.178887061932069
3,2018-09-11T06:55:00Z,SFA,0.01624029693563687
3,2018-09-11T06:55:00Z,SFB,0.0029258829303994726
3,2018-09-11T06:55:00Z,SFC,0.006083505928555395
3,2018-09-11T06:55:00Z,SFD,0.002098961901393303
3,2018-09-11T06:55:00Z,TFB,8.556537168382384
3,2018-09-11T06:55:00Z,TFD,7.096875899169773
3,2018-09-11T07:00:00Z,SFA,0.016955855687758502
3,2018-09-11T07:00:00Z,SFB,0.0035840002773774283
3,2018-09-11T07:00:00Z,SFC,0.0067962880645993755
3,2018-09-11T07:00:00Z,SFD,0.002705010011050841
3,2018-09-11T07:00:00Z,TFB,9.331913877954777
3,2018-09-11T07:00:00Z,TFD,7.9843191399729
3,2018-09-11T07:05:00Z,SFA,0.01722744938529886
3,2018-09-11T07:05:00Z,SFB,0.003889732074285883
3,2018-09-11T07:05:00Z,SFC,0.007139203155314348
3,2018-09-11T07:05:00Z,SFD,0.0029916380172671656
3,2018-09-11T07:05:00Z,TFB,9.877636693049416
3,2018-09-11T07:05:00Z,TFD,8.665060658084595
3,2018-09-11T07:10:00Z,SFA,0.017125499863479124
3,2018-09-11T07:10:00Z,SFB,0.003934584229190766
3,2018-09-11T07:10:00Z,SFC,0.007223740191517873
3,2018-09-11T07:10:00Z,SFD,0.0030361508115812636
3,2018-09-11T07:10:00Z,TFB,10.249487939556214
3,2018-09-11T07:10:00Z,TFD,9.18456886582966
3,2018-09-11T07:15:00Z,SFA,0.01700014740198273
3,2018-09-11T07:15:00Z,SFB,0.004002582676739753
3,2018-09-11T07:15:00Z,SFC,0.007367561485510974
3,2018-09-11T07:15:00Z,SFD,0.00309533829942055
3,2018-09-11T07:15:00Z,TFB,10.631004236488646
3,2018-09-11T07:15:00Z,TFD,9.70308203194673
3,2018-09-11T07:20:00Z,SFA,0.016884488162973357
3,2018-09-11T07:20:00Z,SFB,0.004072995041156468
3,2018-09-11T07:20:00Z,SFC,0.00753810862125208
3,2018-09-11T07:20:00Z,SFD,0.003156260248843844
3,2018-09-11T07:20:00Z,TFB,11.01378999887153
3,2018-09-11T07:20:00Z,TFD,10.216598814799735
3,2018-09-11T07:25:00Z,SFA,0.016811618308614714
3,2018-09-11T07:25:00Z,SFB,0.00412508894666454
