"Plot Title: 10710524_SF-B_180719"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 10710524, SEN S/N: 10710524)","Temp, °C (LGR S/N: 10710524, SEN S/N: 10710524)","Abs Pres Barom., kPa (LGR S/N: 10710527, SEN S/N: 10710527)","Sensor Depth, meters (LGR S/N: 10710524)","Coupler Detached (LGR S/N: 10710524)","Coupler Attached (LGR S/N: 10710524)","Stopped (LGR S/N: 10710524)","End Of File (LGR S/N: 10710524)"
126,09/08/18 02:45:00 AM,96.011,12.207,95.967,0.004,,,,
127,09/08/18 02:50:00 AM,96.011,12.207,,0.005,,,,
128,09/08/18 02:55:00 AM,96.011,12.207,,0.005,,,,
129,09/08/18 03:00:00 AM,96.000,12.207,95.963,0.004,,,,
130,09/08/18 03:05:00 AM,96.011,12.207,,0.005,,,,
131,09/08/18 03:10:00 AM,96.000,12.207,,0.004,,,,
132,09/08/18 03:15:00 AM,96.000,12.207,95.959,0.004,,,,
133,09/08/18 03:20:00 AM,96.011,12.207,,0.005,,,,
134,09/08/18 03:25:00 AM,95.998,12.110,,0.004,,,,
135,09/08/18 03:30:00 AM,96.009,12.110,95.961,0.005,,,,
136,09/08/18 03:35:00 AM,96.009,12.110,,0.004,,,,
137,09/08/18 03:40:00 AM,96.017,12.013,,0.005,,,,
138,09/08/18 03:45:00 AM,96.027,12.013,95.977,0.005,,,,
139,09/08/18 03:50:00 AM,96.027,12.013,,0.004,,,,
140,09/08/18 03:55:00 AM,96.025,11.916,,0.003,,,,
141,09/08/18 04:00:00 AM,96.025,11.916,95.999,0.003,,,,
142,09/08/18 04:05:00 AM,96.025,11.916,,0.003,,,,
143,09/08/18 04:10:00 AM,96.033,11.819,,0.004,,,,
144,09/08/18 04:15:00 AM,96.012,11.819,95.988,0.002,,,,
145,09/08/18 04:20:00 AM,96.020,11.722,,0.002,,,,
146,09/08/18 04:25:00 AM,96.041,11.722,,0.004,,,,
147,09/08/18 04:30:00 AM,96.050,11.625,96.016,0.003,,,,
148,09/08/18 04:35:00 AM,96.058,11.528,,0.004,,,,
149,09/08/18 04:40:00 AM,96.047,11.528,,0.003,,,,
150,09/08/18 04:45:00 AM,96.066,11.431,96.024,0.004,,,,
151,09/08/18 04:50:00 AM,96.066,11.431,,0.004,,,,
152,09/08/18 04:55:00 AM,96.063,11.334,,0.004,,,,
153,09/08/18 05:00:00 AM,96.063,11.334,96.030,0.003,,,,
154,09/08/18 05:05:00 AM,96.074,11.334,,0.003,,,,
155,09/08/18 05:10:00 AM,96.072,11.236,,0.002,,,,
156,09/08/18 05:15:00 AM,96.114,11.236,96.070,0.004,,,,
157,09/08/18 05:20:00 AM,96.112,11.139,,0.004,,,,
158,09/08/18 05:25:00 AM,96.123,11.139,,0.004,,,,
159,09/08/18 05:30:00 AM,96.123,11.139,96.088,0.004,,,,
160,09/08/18 05:35:00 AM,96.120,11.041,,0.003,,,,
161,09/08/18 05:40:00 AM,96.120,11.041,,0.003,,,,
162,09/08/18 05:45:00 AM,96.128,10.944,96.092,0.004,,,,
163,09/08/18 05:50:00 AM,96.128,10.944,,0.003,,,,
164,09/08/18 05:55:00 AM,96.137,10.846,,0.002,,,,
165,09/08/18 06:00:00 AM,96.134,10.748,96.126,0.001,,,,
166,09/08/18 06:05:00 AM,96.134,10.748,,0.000,,,,
167,09/08/18 06:10:00 AM,96.142,10.651,,0.000,,,,
168,09/08/18 06:15:00 AM,96.164,10.651,96.144,0.002,,,,
169,09/08/18 06:20:00 AM,96.150,10.553,,0.001,,,,
170,09/08/18 06:25:00 AM,96.140,10.553,,0.000,,,,
171,09/08/18 06:30:00 AM,96.161,10.553,96.136,0.003,,,,
172,09/08/18 06:35:00 AM,96.153,10.651,,0.002,,,,
173,09/08/18 06:40:00 AM,96.164,10.651,,0.003,,,,
174,09/08/18 06:45:00 AM,96.142,10.651,96.128,0.001,,,,
175,09/08/18 06:50:00 AM,96.153,10.651,,0.003,,,,
176,09/08/18 06:55:00 AM,96.164,10.651,,0.004,,,,
177,09/08/18 07:00:00 AM,96.166,10.748,96.126,0.004,,,,
178,09/08/18 07:05:00 AM,96.177,10.748,,0.005,,,,
179,09/08/18 07:10:00 AM,96.166,10.748,,0.003,,,,
180,09/08/18 07:15:00 AM,96.177,10.748,96.145,0.003,,,,
181,09/08/18 07:20:00 AM,96.179,10.846,,0.004,,,,
182,09/08/18 07:25:00 AM,96.169,10.846,,0.003,,,,
183,09/08/18 07:30:00 AM,96.169,10.846,96.135,0.003,,,,
184,09/08/18 07:35:00 AM,96.169,10.846,,0.003,,,,
185,09/08/18 07:40:00 AM,96.160,10.944,,0.002,,,,
186,09/08/18 07:45:00 AM,96.171,10.944,96.143,0.003,,,,
187,09/08/18 07:50:00 AM,96.174,11.041,,0.002,,,,
188,09/08/18 07:55:00 AM,96.184,11.041,,0.003,,,,
189,09/08/18 08:00:00 AM,96.208,11.139,96.165,0.004,,,,
190,09/08/18 08:05:00 AM,96.208,11.139,,0.004,,,,
191,09/08/18 08:10:00 AM,96.189,11.236,,0.002,,,,
192,09/08/18 08:15:00 AM,96.211,11.236,96.176,0.004,,,,
193,09/08/18 08:20:00 AM,96.202,11.334,,0.002,,,,
194,09/08/18 08:25:00 AM,96.216,11.431,,0.004,,,,
195,09/08/18 08:30:00 AM,96.216,11.431,96.184,0.003,,,,
196,09/08/18 08:35:00 AM,96.229,11.528,,0.005,,,,
197,09/08/18 08:40:00 AM,96.221,11.625,,0.004,,,,
198,09/08/18 08:45:00 AM,96.221,11.625,96.182,0.004,,,,
199,09/08/18 08:50:00 AM,96.234,11.722,,0.005,,,,
200,09/08/18 08:55:00 AM,96.236,11.819,,0.006,,,,
201,09/08/18 09:00:00 AM,96.226,11.819,96.180,0.005,,,,
202,09/08/18 09:05:00 AM,96.228,11.916,,0.005,,,,
203,09/08/18 09:10:00 AM,96.220,12.013,,0.003,,,,
204,09/08/18 09:15:00 AM,96.231,12.013,96.191,0.004,,,,
205,09/08/18 09:20:00 AM,96.233,12.110,,0.004,,,,
206,09/08/18 09:25:00 AM,96.225,12.207,,0.002,,,,
207,09/08/18 09:30:00 AM,96.238,12.304,96.207,0.003,,,,
208,09/08/18 09:35:00 AM,96.251,12.401,,0.005,,,,
209,09/08/18 09:40:00 AM,96.254,12.497,,0.005,,,,
210,09/08/18 09:45:00 AM,96.235,12.594,96.206,0.003,,,,
211,09/08/18 09:50:00 AM,96.237,12.690,,0.005,,,,
212,09/08/18 09:55:00 AM,96.219,12.787,,0.005,,,,
213,09/08/18 10:00:00 AM,96.210,12.883,96.158,0.005,,,,
214,09/08/18 10:05:00 AM,96.237,13.076,,0.008,,,,
215,09/08/18 10:10:00 AM,96.229,13.173,,0.006,,,,
216,09/08/18 10:15:00 AM,96.234,13.365,96.170,0.007,,,,
217,09/08/18 10:20:00 AM,96.217,13.558,,0.005,,,,
218,09/08/18 10:25:00 AM,96.231,13.654,,0.007,,,,
219,09/08/18 10:30:00 AM,96.212,13.750,96.155,0.006,,,,
220,09/08/18 10:35:00 AM,96.236,13.846,,0.008,,,,
221,09/08/18 10:40:00 AM,96.238,13.942,,0.007,,,,
222,09/08/18 10:45:00 AM,96.230,14.038,96.173,0.006,,,,
223,09/08/18 10:50:00 AM,96.222,14.134,,0.005,,,,
224,09/08/18 10:55:00 AM,96.211,14.134,,0.004,,,,
225,09/08/18 11:00:00 AM,96.201,14.134,96.171,0.003,,,,
226,09/08/18 11:05:00 AM,96.211,14.134,,0.005,,,,
227,09/08/18 11:10:00 AM,96.233,14.134,,0.007,,,,
228,09/08/18 11:15:00 AM,96.222,14.134,96.157,0.007,,,,
229,09/08/18 11:20:00 AM,96.201,14.134,,0.005,,,,
230,09/08/18 11:25:00 AM,96.203,14.230,,0.005,,,,
231,09/08/18 11:30:00 AM,96.192,14.230,96.156,0.004,,,,
232,09/08/18 11:35:00 AM,96.192,14.230,,0.004,,,,
233,09/08/18 11:40:00 AM,96.182,14.230,,0.003,,,,
234,09/08/18 11:45:00 AM,96.184,14.325,96.150,0.003,,,,
235,09/08/18 11:50:00 AM,96.211,14.517,,0.006,,,,
236,09/08/18 11:55:00 AM,96.203,14.613,,0.005,,,,
237,09/08/18 12:00:00 PM,96.200,14.900,96.160,0.004,,,,
238,09/08/18 12:05:00 PM,96.181,14.996,,0.002,,,,
239,09/08/18 12:10:00 PM,96.191,14.996,,0.003,,,,
240,09/08/18 12:15:00 PM,96.213,14.996,96.160,0.005,,,,
241,09/08/18 12:20:00 PM,96.213,14.996,,0.005,,,,
242,09/08/18 12:25:00 PM,96.210,14.900,,0.005,,,,
243,09/08/18 12:30:00 PM,96.210,14.900,96.160,0.005,,,,
244,09/08/18 12:35:00 PM,96.181,14.996,,0.004,,,,
245,09/08/18 12:40:00 PM,96.202,14.996,,0.008,,,,
246,09/08/18 12:45:00 PM,96.170,14.996,96.108,0.006,,,,
247,09/08/18 12:50:00 PM,96.181,14.996,,0.008,,,,
248,09/08/18 12:55:00 PM,96.170,14.996,,0.007,,,,
249,09/08/18 01:00:00 PM,96.170,14.996,96.100,0.007,,,,
250,09/08/18 01:05:00 PM,96.159,14.996,,0.006,,,,
251,09/08/18 01:10:00 PM,96.181,14.996,,0.009,,,,
252,09/08/18 01:15:00 PM,96.159,14.996,96.090,0.007,,,,
253,09/08/18 01:20:00 PM,96.159,14.996,,0.006,,,,
254,09/08/18 01:25:00 PM,96.173,15.091,,0.006,,,,
255,09/08/18 01:30:00 PM,96.173,15.091,96.123,0.005,,,,
256,09/08/18 01:35:00 PM,96.151,15.091,,0.004,,,,
257,09/08/18 01:40:00 PM,96.151,15.091,,0.006,,,,
258,09/08/18 01:45:00 PM,96.138,14.996,96.084,0.006,,,,
259,09/08/18 01:50:00 PM,96.138,14.996,,0.005,,,,
260,09/08/18 01:55:00 PM,96.125,14.900,,0.004,,,,
261,09/08/18 02:00:00 PM,96.122,14.804,96.089,0.003,,,,
262,09/08/18 02:05:00 PM,96.122,14.804,,0.003,,,,
263,09/08/18 02:10:00 PM,96.109,14.709,,0.002,,,,
264,09/08/18 02:15:00 PM,96.109,14.709,96.087,0.002,,,,
265,09/08/18 02:20:00 PM,96.120,14.709,,0.004,,,,
266,09/08/18 02:25:00 PM,96.117,14.613,,0.003,,,,
267,09/08/18 02:30:00 PM,96.117,14.613,96.081,0.004,,,,
268,09/08/18 02:35:00 PM,96.114,14.517,,0.003,,,,
269,09/08/18 02:40:00 PM,96.114,14.517,,0.003,,,,
270,09/08/18 02:45:00 PM,96.133,14.421,96.087,0.005,,,,
271,09/08/18 02:50:00 PM,96.112,14.421,,0.003,,,,
272,09/08/18 02:55:00 PM,96.123,14.421,,0.004,,,,
273,09/08/18 03:00:00 PM,96.131,14.325,96.076,0.006,,,,
274,09/08/18 03:05:00 PM,96.120,14.325,,0.004,,,,
275,09/08/18 03:10:00 PM,96.128,14.230,,0.004,,,,
276,09/08/18 03:15:00 PM,96.128,14.230,96.088,0.004,,,,
277,09/08/18 03:20:00 PM,96.136,14.134,,0.005,,,,
278,09/08/18 03:25:00 PM,96.126,14.134,,0.004,,,,
279,09/08/18 03:30:00 PM,96.147,14.134,96.093,0.006,,,,
280,09/08/18 03:35:00 PM,96.126,14.134,,0.003,,,,
281,09/08/18 03:40:00 PM,96.134,14.038,,0.003,,,,
282,09/08/18 03:45:00 PM,96.142,13.942,96.105,0.004,,,,
283,09/08/18 03:50:00 PM,96.139,13.846,,0.004,,,,
284,09/08/18 03:55:00 PM,96.148,13.750,,0.005,,,,
285,09/08/18 04:00:00 PM,96.166,13.654,96.103,0.006,,,,
286,09/08/18 04:05:00 PM,96.156,13.654,,0.005,,,,
287,09/08/18 04:10:00 PM,96.153,13.558,,0.005,,,,
288,09/08/18 04:15:00 PM,96.161,13.461,96.108,0.005,,,,
289,09/08/18 04:20:00 PM,96.170,13.365,,0.005,,,,
290,09/08/18 04:25:00 PM,96.188,13.269,,0.006,,,,
291,09/08/18 04:30:00 PM,96.186,13.173,96.142,0.004,,,,
292,09/08/18 04:35:00 PM,96.205,13.076,,0.006,,,,
293,09/08/18 04:40:00 PM,96.181,12.980,,0.004,,,,
294,09/08/18 04:45:00 PM,96.200,12.883,96.142,0.006,,,,
295,09/08/18 04:50:00 PM,96.208,12.787,,0.006,,,,
296,09/08/18 04:55:00 PM,96.184,12.690,,0.003,,,,
297,09/08/18 05:00:00 PM,96.203,12.594,96.157,0.005,,,,
298,09/08/18 05:05:00 PM,96.200,12.497,,0.004,,,,
299,09/08/18 05:10:00 PM,96.198,12.401,,0.003,,,,
300,09/08/18 05:15:00 PM,96.185,12.304,96.173,0.001,,,,
301,09/08/18 05:20:00 PM,96.214,12.207,,0.004,,,,
302,09/08/18 05:25:00 PM,96.222,12.110,,0.004,,,,
303,09/08/18 05:30:00 PM,96.228,11.916,96.190,0.004,,,,
304,09/08/18 05:35:00 PM,96.215,11.819,,0.002,,,,
305,09/08/18 05:40:00 PM,96.223,11.722,,0.003,,,,
306,09/08/18 05:45:00 PM,96.231,11.625,96.196,0.004,,,,
307,09/08/18 05:50:00 PM,96.239,11.528,,0.004,,,,
308,09/08/18 05:55:00 PM,96.237,11.431,,0.003,,,,
309,09/08/18 06:00:00 PM,96.234,11.334,96.220,0.001,,,,
310,09/08/18 06:05:00 PM,96.243,11.236,,0.002,,,,
311,09/08/18 06:10:00 PM,96.251,11.139,,0.002,,,,
312,09/08/18 06:15:00 PM,96.248,11.041,96.232,0.002,,,,
313,09/08/18 06:20:00 PM,96.280,11.041,,0.005,,,,
314,09/08/18 06:25:00 PM,96.267,10.944,,0.003,,,,
315,09/08/18 06:30:00 PM,96.289,10.944,96.241,0.005,,,,
316,09/08/18 06:35:00 PM,96.275,10.846,,0.003,,,,
317,09/08/18 06:40:00 PM,96.297,10.846,,0.005,,,,
318,09/08/18 06:45:00 PM,96.284,10.748,96.250,0.003,,,,
319,09/08/18 06:50:00 PM,96.281,10.651,,0.002,,,,
320,09/08/18 06:55:00 PM,96.313,10.651,,0.005,,,,
321,09/08/18 07:00:00 PM,96.300,10.553,96.278,0.002,,,,
322,09/08/18 07:05:00 PM,96.300,10.553,,0.002,,,,
323,09/08/18 07:10:00 PM,96.298,10.455,,0.001,,,,
324,09/08/18 07:15:00 PM,96.298,10.455,96.290,0.001,,,,
325,09/08/18 07:20:00 PM,96.306,10.357,,0.002,,,,
326,09/08/18 07:25:00 PM,96.314,10.259,,0.004,,,,
327,09/08/18 07:30:00 PM,96.314,10.259,96.273,0.004,,,,
328,09/08/18 07:35:00 PM,96.322,10.161,,0.004,,,,
329,09/08/18 07:40:00 PM,96.344,10.161,,0.005,,,,
330,09/08/18 07:45:00 PM,96.341,10.063,96.301,0.004,,,,
331,09/08/18 07:50:00 PM,96.341,10.063,,0.003,,,,
332,09/08/18 07:55:00 PM,96.349,9.965,,0.003,,,,
333,09/08/18 08:00:00 PM,96.360,9.965,96.334,0.003,,,,
334,09/08/18 08:05:00 PM,96.347,9.866,,0.002,,,,
335,09/08/18 08:10:00 PM,96.357,9.866,,0.003,,,,
336,09/08/18 08:15:00 PM,96.334,9.768,96.319,0.002,,,,
337,09/08/18 08:20:00 PM,96.355,9.768,,0.003,,,,
338,09/08/18 08:25:00 PM,96.342,9.669,,0.002,,,,
339,09/08/18 08:30:00 PM,96.353,9.669,96.331,0.002,,,,
340,09/08/18 08:35:00 PM,96.361,9.571,,0.003,,,,
341,09/08/18 08:40:00 PM,96.350,9.571,,0.002,,,,
342,09/08/18 08:45:00 PM,96.348,9.472,96.333,0.002,,,,
343,09/08/18 08:50:00 PM,96.348,9.472,,0.002,,,,
344,09/08/18 08:55:00 PM,96.356,9.373,,0.003,,,,
345,09/08/18 09:00:00 PM,96.353,9.275,96.329,0.002,,,,
346,09/08/18 09:05:00 PM,96.364,9.275,,0.003,,,,
347,09/08/18 09:10:00 PM,96.372,9.176,,0.003,,,,
348,09/08/18 09:15:00 PM,96.362,9.176,96.345,0.002,,,,
349,09/08/18 09:20:00 PM,96.372,9.176,,0.003,,,,
350,09/08/18 09:25:00 PM,96.380,9.077,,0.004,,,,
351,09/08/18 09:30:00 PM,96.359,9.077,96.341,0.002,,,,
352,09/08/18 09:35:00 PM,96.367,8.978,,0.002,,,,
353,09/08/18 09:40:00 PM,96.378,8.978,,0.003,,,,
354,09/08/18 09:45:00 PM,96.389,8.978,96.357,0.003,,,,
355,09/08/18 09:50:00 PM,96.386,8.879,,0.003,,,,
356,09/08/18 09:55:00 PM,96.397,8.879,,0.004,,,,
357,09/08/18 10:00:00 PM,96.386,8.879,96.359,0.003,,,,
358,09/08/18 10:05:00 PM,96.394,8.779,,0.003,,,,
359,09/08/18 10:10:00 PM,96.405,8.779,,0.004,,,,
360,09/08/18 10:15:00 PM,96.384,8.779,96.370,0.001,,,,
361,09/08/18 10:20:00 PM,96.403,8.680,,0.002,,,,
362,09/08/18 10:25:00 PM,96.413,8.680,,0.002,,,,
363,09/08/18 10:30:00 PM,96.424,8.680,96.402,0.002,,,,
364,09/08/18 10:35:00 PM,96.400,8.581,,0.000,,,,
365,09/08/18 10:40:00 PM,96.400,8.581,,0.001,,,,
366,09/08/18 10:45:00 PM,96.398,8.481,96.388,0.001,,,,
367,09/08/18 10:50:00 PM,96.398,8.481,,0.001,,,,
368,09/08/18 10:55:00 PM,96.395,8.382,,0.001,,,,
369,09/08/18 11:00:00 PM,96.417,8.382,96.388,0.003,,,,
370,09/08/18 11:05:00 PM,96.406,8.382,,0.002,,,,
371,09/08/18 11:10:00 PM,96.406,8.382,,0.003,,,,
372,09/08/18 11:15:00 PM,96.414,8.282,96.372,0.004,,,,
373,09/08/18 11:20:00 PM,96.403,8.282,,0.003,,,,
374,09/08/18 11:25:00 PM,96.414,8.282,,0.003,,,,
375,09/08/18 11:30:00 PM,96.403,8.282,96.388,0.002,,,,
376,09/08/18 11:35:00 PM,96.412,8.182,,0.002,,,,
377,09/08/18 11:40:00 PM,96.412,8.182,,0.002,,,,
378,09/08/18 11:45:00 PM,96.401,8.182,96.390,0.001,,,,
379,09/08/18 11:50:00 PM,96.409,8.082,,0.002,,,,
380,09/08/18 11:55:00 PM,96.388,8.082,,-0.001,,,,
381,09/09/18 12:00:00 AM,96.420,8.082,96.398,0.002,,,,
382,09/09/18 12:05:00 AM,96.428,7.983,,0.003,,,,
383,09/09/18 12:10:00 AM,96.407,7.983,,0.001,,,,
384,09/09/18 12:15:00 AM,96.415,7.882,96.394,0.002,,,,
385,09/09/18 12:20:00 AM,96.436,7.882,,0.004,,,,
386,09/09/18 12:25:00 AM,96.423,7.782,,0.003,,,,
