"Plot Title: 10571087_SF-A_180719"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 10571087, SEN S/N: 10571087)","Temp, °C (LGR S/N: 10571087, SEN S/N: 10571087)","Abs Pres Barom., kPa (LGR S/N: 10710527, SEN S/N: 10710527)","Sensor Depth, meters (LGR S/N: 10571087)","Coupler Detached (LGR S/N: 10571087)","Coupler Attached (LGR S/N: 10571087)","Stopped (LGR S/N: 10571087)","End Of File (LGR S/N: 10571087)"
1,07/14/18 11:45:00 AM,,,95.801,,,,,
2,07/14/18 12:00:00 PM,,,95.793,,,,,
3,07/14/18 12:15:00 PM,,,95.783,,,,,
4,07/14/18 12:30:00 PM,,,95.787,,,,,
5,07/14/18 12:45:00 PM,,,95.785,,,,,
6,07/14/18 01:00:00 PM,,,95.777,,,,,
7,07/14/18 01:15:00 PM,,,95.758,,,,,
8,07/14/18 01:30:00 PM,,,95.758,,,,,
9,07/14/18 01:45:00 PM,,,95.751,,,,,
10,07/14/18 02:00:00 PM,,,95.763,,,,,
11,07/14/18 02:15:00 PM,,,95.745,,,,,
12,07/14/18 02:30:00 PM,,,95.735,,,,,
13,07/14/18 02:45:00 PM,,,95.721,,,,,
14,07/14/18 03:00:00 PM,,,95.741,,,,,
15,07/14/18 03:15:00 PM,,,95.725,,,,,
16,07/14/18 03:30:00 PM,,,95.709,,,,,
17,07/14/18 03:45:00 PM,,,95.733,,,,,
18,07/14/18 04:00:00 PM,,,95.703,,,,,
19,07/14/18 04:15:00 PM,,,95.717,,,,,
20,07/14/18 04:30:00 PM,,,95.687,,,,,
21,07/14/18 04:45:00 PM,,,95.691,,,,,
22,07/14/18 05:00:00 PM,,,95.669,,,,,
23,07/14/18 05:15:00 PM,,,95.669,,,,,
24,07/14/18 05:30:00 PM,,,95.659,,,,,
25,07/14/18 05:45:00 PM,,,95.639,,,,,
26,07/14/18 06:00:00 PM,,,95.613,,,,,
27,07/14/18 06:15:00 PM,,,95.603,,,,,
28,07/14/18 06:30:00 PM,,,95.633,,,,,
29,07/14/18 06:45:00 PM,,,95.619,,,,,
30,07/14/18 07:00:00 PM,,,95.625,,,,,
31,07/14/18 07:15:00 PM,,,95.641,,,,,
32,07/14/18 07:30:00 PM,,,95.651,,,,,
33,07/14/18 07:45:00 PM,,,95.657,,,,,
34,07/14/18 08:00:00 PM,,,95.644,,,,,
35,07/14/18 08:15:00 PM,,,95.644,,,,,
36,07/14/18 08:30:00 PM,,,95.670,,,,,
37,07/14/18 08:45:00 PM,,,95.636,,,,,
38,07/14/18 09:00:00 PM,,,95.672,,,,,
39,07/14/18 09:15:00 PM,,,95.648,,,,,
40,07/14/18 09:30:00 PM,,,95.668,,,,,
41,07/14/18 09:45:00 PM,,,95.654,,,,,
42,07/14/18 10:00:00 PM,,,95.656,,,,,
43,07/14/18 10:15:00 PM,,,95.630,,,,,
44,07/14/18 10:30:00 PM,,,95.606,,,,,
45,07/14/18 10:45:00 PM,,,95.576,,,,,
46,07/14/18 11:00:00 PM,,,95.606,,,,,
47,07/14/18 11:15:00 PM,,,95.606,,,,,
48,07/14/18 11:30:00 PM,,,95.606,,,,,
49,07/14/18 11:45:00 PM,,,95.586,,,,,
50,07/15/18 12:00:00 AM,,,95.586,,,,,
51,07/15/18 12:15:00 AM,,,95.586,,,,,
52,07/15/18 12:30:00 AM,,,95.576,,,,,
53,07/15/18 12:45:00 AM,,,95.566,,,,,
54,07/15/18 01:00:00 AM,,,95.547,,,,,
55,07/15/18 01:15:00 AM,,,95.566,,,,,
56,07/15/18 01:30:00 AM,,,95.566,,,,,
57,07/15/18 01:45:00 AM,,,95.566,,,,,
58,07/15/18 02:00:00 AM,,,95.556,,,,,
59,07/15/18 02:15:00 AM,,,95.556,,,,,
60,07/15/18 02:30:00 AM,,,95.533,,,,,
61,07/15/18 02:45:00 AM,,,95.533,,,,,
62,07/15/18 03:00:00 AM,,,95.513,,,,,
63,07/15/18 03:15:00 AM,,,95.513,,,,,
64,07/15/18 03:30:00 AM,,,95.503,,,,,
65,07/15/18 03:45:00 AM,,,95.499,,,,,
66,07/15/18 04:00:00 AM,,,95.479,,,,,
67,07/15/18 04:15:00 AM,,,95.489,,,,,
68,07/15/18 04:30:00 AM,,,95.489,,,,,
69,07/15/18 04:45:00 AM,,,95.475,,,,,
70,07/15/18 05:00:00 AM,,,95.509,,,,,
71,07/15/18 05:15:00 AM,,,95.529,,,,,
72,07/15/18 05:30:00 AM,,,95.539,,,,,
73,07/15/18 05:45:00 AM,,,95.543,,,,,
74,07/15/18 06:00:00 AM,,,95.507,,,,,
75,07/15/18 06:15:00 AM,,,95.501,,,,,
76,07/15/18 06:30:00 AM,,,95.514,,,,,
77,07/15/18 06:45:00 AM,,,95.516,,,,,
78,07/15/18 07:00:00 AM,,,95.510,,,,,
79,07/15/18 07:15:00 AM,,,95.530,,,,,
80,07/15/18 07:30:00 AM,,,95.508,,,,,
81,07/15/18 07:45:00 AM,,,95.512,,,,,
82,07/15/18 08:00:00 AM,,,95.502,,,,,
83,07/15/18 08:15:00 AM,,,95.515,,,,,
84,07/15/18 08:30:00 AM,,,95.515,,,,,
85,07/15/18 08:45:00 AM,,,95.509,,,,,
86,07/15/18 09:00:00 AM,,,95.503,,,,,
87,07/15/18 09:15:00 AM,,,95.487,,,,,
88,07/15/18 09:30:00 AM,,,95.485,,,,,
89,07/15/18 09:45:00 AM,,,95.451,,,,,
90,07/15/18 10:00:00 AM,,,95.454,,,,,
91,07/15/18 10:15:00 AM,,,95.461,,,,,
